Data,À vista R$,À vista US$
05/04/2021,"476,41","83,99"
06/04/2021,"479,08","85,58"
07/04/2021,"478,75","84,75"
08/04/2021,"481,45","86,39"
09/04/2021,"480,32","84,59"
12/04/2021,"482,32","84,25"
13/04/2021,"481,99","84,55"
14/04/2021,"485,53","85,57"
15/04/2021,"485,63","86,35"
16/04/2021,"487,8","87,33"
19/04/2021,"489,18","87,95"
20/04/2021,"494,15","88,92"
22/04/2021,"498,63","91,29"
23/04/2021,"506,6","92,19"
26/04/2021,"511,75","93,76"
27/04/2021,"518,73","94,92"
28/04/2021,"518,49","96,66"
29/04/2021,"516,67","96,5"
30/04/2021,"516,71","95,09"
03/05/2021,"521,91","96,26"
04/05/2021,"522,02","96,08"
05/05/2021,"520,19","96,94"
06/05/2021,"519,51","98,37"
07/05/2021,"516,7","98,95"
10/05/2021,"518,26","99,07"
11/05/2021,"514,52","98,49"
12/05/2021,"513,66","96,99"
13/05/2021,"514,66","97,12"
14/05/2021,"513,25","97,39"
17/05/2021,"519,64","98,68"
18/05/2021,"519,31","98,99"
19/05/2021,"514,64","96,83"
20/05/2021,"511,02","96,91"
21/05/2021,"511,99","95,74"
24/05/2021,"515,4","96,84"
25/05/2021,"518,38","97,13"
26/05/2021,"514,57","96,92"
27/05/2021,"510,47","97,18"
28/05/2021,507,"97,16"
31/05/2021,"503,74","96,41"
01/06/2021,"502,92","97,54"
02/06/2021,"500,01","98,19"
04/06/2021,"499,8","99,27"
07/06/2021,"498,45","98,96"
08/06/2021,"501,98","99,64"
09/06/2021,"504,26","99,46"
10/06/2021,"501,45","99,02"
11/06/2021,501,"97,85"
14/06/2021,"498,34","98,25"
15/06/2021,"495,64","98,28"
16/06/2021,"490,5","97,22"
17/06/2021,"489,34","97,4"
18/06/2021,"488,73","96,4"
21/06/2021,"487,19","97,01"
22/06/2021,"477,91","96,27"
23/06/2021,"471,17","94,9"
24/06/2021,"471,76","96,18"
25/06/2021,"469,24","94,76"
28/06/2021,"467,54","94,91"
29/06/2021,"467,29","94,63"
30/06/2021,"468,68","94,25"
01/07/2021,"473,1","93,72"
02/07/2021,"475,87","94,27"
05/07/2021,"482,34","94,89"
06/07/2021,"485,93","93,45"
07/07/2021,"490,87","93,79"
08/07/2021,"497,61","94,71"
09/07/2021,"499,31","95,31"
12/07/2021,"504,28","97,54"
13/07/2021,"503,66","97,4"
14/07/2021,"501,97","98,97"
15/07/2021,"499,6","97,48"
16/07/2021,"508,91","99,4"
19/07/2021,"509,13","96,87"
20/07/2021,"507,78","97,29"
21/07/2021,"507,11","97,84"
22/07/2021,"505,61","97,06"
23/07/2021,"503,76","96,56"
26/07/2021,"502,77","97,15"
27/07/2021,"499,95","96,55"
28/07/2021,"500,93","97,95"
29/07/2021,"500,39","98,56"
30/07/2021,"495,7","95,38"
02/08/2021,"497,85","96,43"
03/08/2021,"504,78","97,39"
04/08/2021,"506,12","97,54"
05/08/2021,"508,95","97,82"
06/08/2021,"508,94","97,11"
09/08/2021,"512,05","97,76"
10/08/2021,"512,46","98,59"
11/08/2021,"515,44","98,59"
12/08/2021,"516,02","98,21"
13/08/2021,"518,55","98,9"
16/08/2021,"520,98","98,56"
17/08/2021,"527,08","100,05"
18/08/2021,"533,73","99,58"
19/08/2021,"538,29","99,39"
20/08/2021,"540,98","100,59"
23/08/2021,"545,12","101,47"
24/08/2021,"542,54","103,16"
25/08/2021,"541,62","103,96"
26/08/2021,"539,18","102,7"
27/08/2021,"542,05","104,32"
30/08/2021,"546,84","105,42"
31/08/2021,"534,77","103,34"
01/09/2021,"534,52","103,31"
02/09/2021,"533,63","102,92"
03/09/2021,"533,98","103,01"
06/09/2021,"533,9","103,17"
08/09/2021,"541,69","101,96"
09/09/2021,"536,07","101,01"
10/09/2021,"531,47","100,92"
13/09/2021,"531,18","101,54"
14/09/2021,"528,41","100,44"
15/09/2021,"526,23","100,39"
16/09/2021,"525,42","99,61"
17/09/2021,"522,71","98,94"
20/09/2021,"520,69","97,31"
21/09/2021,"518,03","98,08"
22/09/2021,"518,11","97,74"
23/09/2021,"518,82","97,74"
24/09/2021,"522,38","97,71"
27/09/2021,"526,12","97,79"
28/09/2021,"532,72","98,11"
29/09/2021,"553,14","101,94"
30/09/2021,"565,87","104,08"
01/10/2021,"569,47","106,19"
04/10/2021,"570,39","104,62"
05/10/2021,"579,28","105,92"
06/10/2021,"588,92","107,31"
07/10/2021,"593,77","107,9"
08/10/2021,"595,54","108,08"
11/10/2021,"600,33","108,52"
13/10/2021,"598,77","108,65"
14/10/2021,"596,37","108,04"
15/10/2021,"595,08","108,99"
18/10/2021,"589,69","106,94"
19/10/2021,"594,41","106,39"
20/10/2021,"592,04","106,73"
21/10/2021,"590,99","104,53"
22/10/2021,"592,55","105,06"
25/10/2021,"590,83","106,53"
26/10/2021,"588,65","105,74"
27/10/2021,"586,99","105,38"
28/10/2021,"593,85","105,52"
29/10/2021,"593,82","105,14"
01/11/2021,"597,81","105,42"
03/11/2021,"595,13","106,37"
04/11/2021,"602,13","107,24"
05/11/2021,"603,25","109,48"
08/11/2021,"605,37","109,1"
09/11/2021,"603,22","110,02"
10/11/2021,"601,32","109,43"
11/11/2021,"602,2","111,56"
12/11/2021,"602,02","110,36"
16/11/2021,"602,26","109,66"
17/11/2021,"607,73","109,98"
18/11/2021,"608,31","109,23"
19/11/2021,"608,83","108,64"
22/11/2021,"611,6","109,41"
23/11/2021,"621,19","110,77"
24/11/2021,"619,47","110,76"
25/11/2021,"623,81","112,14"
26/11/2021,"632,81",113
29/11/2021,"627,89","111,82"
30/11/2021,"624,94","110,67"
01/12/2021,"625,73","110,46"
02/12/2021,"625,06","110,59"
03/12/2021,619,"109,04"
06/12/2021,"628,58","110,55"
07/12/2021,"627,61","111,71"
08/12/2021,"632,46","114,2"
09/12/2021,"635,89","113,96"
10/12/2021,"635,18","113,16"
13/12/2021,"638,25","112,51"
14/12/2021,"635,65","111,69"
15/12/2021,"636,68","111,25"
16/12/2021,"637,78","112,38"
17/12/2021,639,"112,46"
20/12/2021,"639,59","111,47"
21/12/2021,"639,11","111,4"
22/12/2021,"639,25","112,74"
23/12/2021,"639,49","112,92"
27/12/2021,"639,49","113,46"
28/12/2021,"639,49","113,44"
29/12/2021,"639,49","112,31"
30/12/2021,"639,49","114,71"
03/01/2022,"639,74","113,01"
04/01/2022,"643,46","113,15"
05/01/2022,"643,2","113,58"
06/01/2022,"649,52","114,23"
07/01/2022,"656,47","116,54"
10/01/2022,"653,39","115,2"
11/01/2022,"667,94","119,72"
12/01/2022,"678,37","122,56"
13/01/2022,"678,88","123,01"
14/01/2022,"679,3","123,02"
17/01/2022,"681,24","123,32"
18/01/2022,"692,38","124,62"
19/01/2022,"702,09","128,49"
20/01/2022,"707,07","130,67"
21/01/2022,"705,14","129,22"
24/01/2022,"702,89","127,73"
25/01/2022,"699,83","128,65"
26/01/2022,"701,22","129,69"
27/01/2022,"702,66","129,48"
28/01/2022,"695,96","129,05"
31/01/2022,"696,86","131,41"
01/02/2022,"698,67","132,57"
02/02/2022,"699,9","132,43"
03/02/2022,"701,48","132,53"
04/02/2022,"702,6","131,92"
07/02/2022,"705,78","134,18"
08/02/2022,"703,5","133,87"
09/02/2022,"704,89","135,04"
10/02/2022,"700,53","134,05"
11/02/2022,"701,1","134,16"
14/02/2022,"696,51","133,51"
15/02/2022,"700,7","135,24"
16/02/2022,"695,39","135,61"
17/02/2022,"693,05","134,08"
18/02/2022,"692,49","134,78"
21/02/2022,"689,2","134,98"
22/02/2022,"691,04","136,43"
23/02/2022,"686,67","137,25"
24/02/2022,"684,43","133,76"
25/02/2022,"687,14","133,55"
02/03/2022,"691,72","135,37"
03/03/2022,"687,87","136,92"
04/03/2022,"692,03","136,25"
07/03/2022,"697,32","137,3"
08/03/2022,"694,12","137,29"
09/03/2022,"696,56","139,01"
10/03/2022,"695,56","138,61"
11/03/2022,"697,51","138,07"
14/03/2022,"700,6","136,59"
15/03/2022,"696,88","135,21"
16/03/2022,"695,28","136,2"
17/03/2022,"694,3","137,81"
18/03/2022,"695,58","138,73"
21/03/2022,"702,36","141,83"
22/03/2022,"703,17","142,95"
23/03/2022,"705,86","145,9"
24/03/2022,"703,23","145,69"
25/03/2022,"713,75","150,23"
28/03/2022,"720,78","151,11"
29/03/2022,"726,03","152,5"
30/03/2022,"723,66","151,33"
31/03/2022,"723,91","152,05"
01/04/2022,"723,36","154,93"
04/04/2022,"716,2","155,29"
05/04/2022,"715,31","153,6"
06/04/2022,"716,1","151,72"
07/04/2022,"708,88","149,4"
08/04/2022,"712,28","151,39"
11/04/2022,"714,23","152,52"
12/04/2022,"715,38","152,93"
13/04/2022,"719,48","153,54"
14/04/2022,"717,75","152,97"
18/04/2022,"720,88","154,76"
19/04/2022,"717,09","153,45"
20/04/2022,"718,16","155,28"
22/04/2022,"713,07","148,65"
25/04/2022,"713,66","146,45"
26/04/2022,"719,95","144,28"
27/04/2022,"729,52","146,96"
28/04/2022,"730,5","147,94"
29/04/2022,"736,49","148,85"
02/05/2022,"748,43","147,71"
03/05/2022,"762,62","153,6"
04/05/2022,"761,61","155,08"
05/05/2022,"765,15","152,15"
06/05/2022,"771,67","152,11"
09/05/2022,"776,99","150,7"
10/05/2022,"784,58","153,09"
11/05/2022,"793,94","154,52"
12/05/2022,"798,86","155,24"
13/05/2022,"806,62","159,6"
16/05/2022,"808,55","160,27"
17/05/2022,"807,73","163,44"
18/05/2022,"816,07","163,64"
19/05/2022,"815,16","165,88"
20/05/2022,"815,95","167,58"
23/05/2022,"808,5","167,98"
24/05/2022,"809,79","167,97"
25/05/2022,"810,38","168,44"
26/05/2022,"801,01","168,24"
27/05/2022,"796,66","168,14"
30/05/2022,"802,71","168,96"
31/05/2022,"811,32","170,77"
01/06/2022,"799,81","166,66"
02/06/2022,"796,12","166,07"
03/06/2022,"791,83","165,52"
06/06/2022,"782,86","163,06"
07/06/2022,"773,52","158,8"
08/06/2022,"768,88","157,53"
09/06/2022,"775,69","157,95"
10/06/2022,"768,9","154,37"
13/06/2022,"777,46","151,76"
14/06/2022,"777,77","151,32"
15/06/2022,"764,67","152,17"
17/06/2022,"750,88","146,09"
20/06/2022,"740,43","142,8"
21/06/2022,"740,17","143,69"
22/06/2022,"725,87","140,4"
23/06/2022,"710,65","135,91"
24/06/2022,"688,08","130,86"
27/06/2022,"654,44","125,18"
28/06/2022,"646,35","122,74"
29/06/2022,"634,86","122,18"
30/06/2022,"632,11","120,86"
01/07/2022,"627,49","117,91"
04/07/2022,"624,39","117,23"
05/07/2022,"613,19","113,72"
06/07/2022,"600,61","110,92"
07/07/2022,"602,14","112,68"
08/07/2022,"598,48","113,67"
11/07/2022,"604,56","112,62"
12/07/2022,"607,99","111,8"
13/07/2022,"600,82","111,14"
14/07/2022,"600,49","110,51"
15/07/2022,"599,19","110,82"
18/07/2022,"600,55","110,74"
19/07/2022,"598,81","110,48"
20/07/2022,"596,58","109,24"
21/07/2022,"596,81","108,69"
22/07/2022,"596,66","108,46"
25/07/2022,"599,34","111,53"
26/07/2022,"600,39","112,14"
27/07/2022,"598,63","114,05"
28/07/2022,"598,62","115,99"
29/07/2022,"597,11","115,32"
01/08/2022,"596,13","114,97"
02/08/2022,"595,34","112,75"
03/08/2022,"595,61","112,91"
04/08/2022,"594,79","114,01"
05/08/2022,"602,85","116,65"
08/08/2022,"601,36","117,59"
09/08/2022,"602,79","117,34"
10/08/2022,"602,29","118,26"
11/08/2022,"606,11","117,42"
12/08/2022,"608,34","120,06"
15/08/2022,"612,61","120,28"
16/08/2022,"627,65","121,95"
17/08/2022,"637,87","123,33"
18/08/2022,"648,76","125,39"
19/08/2022,"649,11","125,43"
22/08/2022,"657,35","127,34"
23/08/2022,"659,44","129,3"
24/08/2022,"664,36","130,04"
25/08/2022,"665,13","129,76"
26/08/2022,"666,06","131,27"
29/08/2022,668,"132,91"
30/08/2022,"668,99","130,92"
31/08/2022,"668,98","128,6"
01/09/2022,"663,68","126,78"
02/09/2022,"660,3","127,55"
05/09/2022,"655,69","127,24"
06/09/2022,"645,08","123,06"
08/09/2022,"639,55","122,78"
09/09/2022,"636,69","123,63"
12/09/2022,"631,68","124,08"
13/09/2022,"626,66","120,77"
14/09/2022,618,"119,3"
15/09/2022,"615,41","117,38"
16/09/2022,"615,78","117,14"
19/09/2022,"608,15","117,79"
20/09/2022,"597,67","115,8"
21/09/2022,"593,32","114,83"
22/09/2022,"586,99","114,8"
23/09/2022,"579,12","110,29"
26/09/2022,"574,63","106,63"
27/09/2022,"572,81","106,47"
28/09/2022,"569,05","106,42"
29/09/2022,"565,89","104,83"
30/09/2022,"564,11","104,87"
03/10/2022,"561,98","108,55"
04/10/2022,"554,17","107,07"
05/10/2022,"547,19","105,76"
06/10/2022,"533,89","102,59"
07/10/2022,"527,02","100,86"
10/10/2022,"523,9","101,08"
11/10/2022,"524,07","99,44"
13/10/2022,"518,4","98,2"
14/10/2022,"521,14","97,81"
17/10/2022,"524,56","99,07"
18/10/2022,"520,81","98,99"
19/10/2022,"513,97","97,49"
20/10/2022,"509,16","97,47"
21/10/2022,"501,89","97,49"
24/10/2022,"496,57","93,89"
25/10/2022,"501,64","94,38"
26/10/2022,500,"93,06"
27/10/2022,"496,87","93,77"
28/10/2022,"489,12","92,04"
31/10/2022,"502,98","97,21"
01/11/2022,"488,23","95,51"
03/11/2022,"488,26","95,49"
04/11/2022,"502,95","99,91"
07/11/2022,"505,21",98
08/11/2022,"509,46","98,56"
09/11/2022,"519,1","100,25"
10/11/2022,"519,18","96,2"
11/11/2022,"529,4","99,12"
14/11/2022,"536,36","100,61"
16/11/2022,"541,72","100,62"
17/11/2022,"539,42","99,32"
18/11/2022,"535,35","99,77"
21/11/2022,"533,86","100,52"
22/11/2022,"531,61","98,79"
23/11/2022,"531,33","98,91"
24/11/2022,"530,26","99,82"
25/11/2022,"523,22","96,71"
28/11/2022,"530,62","98,89"
29/11/2022,"522,18","98,69"
30/11/2022,"525,61","100,88"
01/12/2022,"528,71","101,58"
02/12/2022,"532,42","101,96"
05/12/2022,"531,89","100,74"
06/12/2022,"529,47","100,49"
07/12/2022,"528,61","101,46"
08/12/2022,"530,61","101,81"
09/12/2022,"531,81","101,49"
12/12/2022,"528,12","99,18"
13/12/2022,"529,66","99,63"
14/12/2022,"534,52","100,45"
15/12/2022,"533,37","100,22"
16/12/2022,"529,78",100
19/12/2022,"530,16","99,88"
20/12/2022,"529,83","101,73"
21/12/2022,"529,04","101,8"
22/12/2022,"529,54","102,29"
23/12/2022,"530,03","102,64"
26/12/2022,"530,56","101,87"
27/12/2022,"530,68","100,43"
28/12/2022,"530,17","100,93"
29/12/2022,"530,33","100,44"
02/01/2023,"530,29","98,93"
03/01/2023,"530,8","97,43"
04/01/2023,"531,26","97,41"
05/01/2023,"532,28","99,27"
06/01/2023,"533,59","101,77"
09/01/2023,"535,88","101,98"
10/01/2023,"536,95","103,22"
11/01/2023,"533,16","102,81"
12/01/2023,"528,18","103,69"
13/01/2023,"530,53","104,15"
16/01/2023,"528,17","102,54"
17/01/2023,"529,82","103,72"
18/01/2023,"533,07","103,33"
19/01/2023,"531,27","102,66"
20/01/2023,"535,67","102,95"
23/01/2023,"532,35","102,45"
24/01/2023,"530,41","103,05"
25/01/2023,"532,16","104,84"
26/01/2023,"532,75","105,04"
27/01/2023,"532,9","104,27"
30/01/2023,"531,1","103,89"
31/01/2023,"524,05","103,2"
01/02/2023,"525,79","103,3"
02/02/2023,"519,71","103,2"
03/02/2023,"524,33","102,03"
06/02/2023,"522,51","100,95"
07/02/2023,"524,86","100,95"
08/02/2023,"522,9","100,77"
09/02/2023,"523,56","99,35"
10/02/2023,"523,55","100,24"
13/02/2023,"521,77","100,69"
14/02/2023,"525,67","101,07"
15/02/2023,"521,97","100,07"
16/02/2023,"519,96","99,61"
17/02/2023,"521,54","101,04"
22/02/2023,"523,95","101,36"
23/02/2023,"525,87","102,47"
24/02/2023,"521,51","100,18"
27/02/2023,519,"99,9"
28/02/2023,"516,1","98,85"
01/03/2023,"509,48","98,05"
02/03/2023,"505,3","97,1"
03/03/2023,"501,48","96,48"
06/03/2023,"499,07","96,61"
07/03/2023,"499,7","96,26"
08/03/2023,"492,32","95,73"
09/03/2023,"495,61","96,54"
10/03/2023,"496,22","95,15"
13/03/2023,"496,92","94,33"
14/03/2023,"499,31",95
15/03/2023,"497,33","93,94"
16/03/2023,"490,14","93,49"
17/03/2023,"478,5","90,73"
20/03/2023,"480,78","91,7"
21/03/2023,"472,84","90,18"
22/03/2023,"475,2","91,07"
23/03/2023,"462,77","87,5"
24/03/2023,"463,73","88,36"
27/03/2023,"464,53","89,14"
28/03/2023,"467,15","90,43"
29/03/2023,"469,89","91,4"
30/03/2023,"464,61","91,08"
31/03/2023,"464,27","91,59"
03/04/2023,"467,68","92,17"
04/04/2023,"460,83","90,59"
05/04/2023,"450,74","89,18"
06/04/2023,"445,52","88,05"
10/04/2023,"451,71","89,09"
11/04/2023,"445,21","88,92"
12/04/2023,"437,51","88,49"
13/04/2023,"435,59","88,41"
14/04/2023,"426,03","86,63"
17/04/2023,"422,96","85,71"
18/04/2023,"421,94","84,81"
19/04/2023,"419,26","82,6"
20/04/2023,"416,92","82,53"
24/04/2023,"415,66","82,47"
25/04/2023,"413,49","81,57"
26/04/2023,"408,89","80,92"
27/04/2023,"402,94","80,86"
28/04/2023,"396,68","79,51"
02/05/2023,"386,37","76,55"
03/05/2023,"385,4","77,22"
04/05/2023,"382,11","76,53"
05/05/2023,"383,26","77,52"
08/05/2023,"377,98","75,38"
09/05/2023,"372,25","74,63"
10/05/2023,"369,85","74,7"
11/05/2023,"372,28","75,31"
12/05/2023,"378,26","76,77"
15/05/2023,"384,75","78,62"
16/05/2023,"388,18","78,59"
17/05/2023,"389,3","78,82"
18/05/2023,"394,39","79,37"
19/05/2023,"397,25","79,43"
22/05/2023,"407,15","81,94"
23/05/2023,"405,1","81,48"
24/05/2023,"402,4","81,26"
25/05/2023,"403,65","80,12"
26/05/2023,"405,58","81,28"
29/05/2023,"410,28","81,86"
30/05/2023,"410,58","81,45"
31/05/2023,"409,99","80,72"
01/06/2023,"407,04","81,2"
02/06/2023,"406,46",82
05/06/2023,"409,46","83,11"
06/06/2023,"409,31","83,31"
07/06/2023,"406,02","82,44"
09/06/2023,"405,58","83,18"
12/06/2023,"409,03","84,06"
13/06/2023,"406,54","83,6"
14/06/2023,"403,68","83,61"
15/06/2023,"398,05","82,86"
16/06/2023,"398,07","82,62"
19/06/2023,"400,15","83,78"
20/06/2023,"398,02","83,06"
21/06/2023,"395,99","83,02"
22/06/2023,"388,1","81,23"
23/06/2023,"382,1","79,92"
26/06/2023,"377,31","79,17"
27/06/2023,"372,41","77,65"
28/06/2023,"370,46","76,48"
29/06/2023,"367,48","75,68"
30/06/2023,"358,77","74,85"
03/07/2023,"357,58","74,43"
04/07/2023,"360,34","74,53"
05/07/2023,"360,88","74,49"
06/07/2023,"363,9","73,87"
07/07/2023,"369,41","76,03"
10/07/2023,"374,01","76,56"
11/07/2023,"375,92","77,38"
12/07/2023,"376,52","78,15"
13/07/2023,"380,55","79,45"
14/07/2023,"379,53","79,17"
17/07/2023,"383,7","79,69"
18/07/2023,"380,41","79,12"
19/07/2023,"383,26","80,1"
20/07/2023,"386,89","80,57"
21/07/2023,"389,28","81,52"
24/07/2023,"386,41","81,61"
25/07/2023,"390,83","82,23"
26/07/2023,"393,84","83,25"
27/07/2023,"396,76","83,65"
28/07/2023,"394,01","83,28"
31/07/2023,"393,72","83,22"
01/08/2023,"393,76","82,19"
02/08/2023,"394,45","82,11"
03/08/2023,"396,78","81,16"
04/08/2023,"395,46","81,22"
07/08/2023,"395,05","80,69"
08/08/2023,"397,35","81,14"
09/08/2023,"402,84","82,08"
10/08/2023,"404,02","82,79"
11/08/2023,"403,39","82,29"
14/08/2023,"405,13","81,52"
15/08/2023,"409,82","82,15"
16/08/2023,"406,65","81,56"
17/08/2023,"402,85","80,86"
18/08/2023,"406,35","81,75"
21/08/2023,"404,36","81,21"
22/08/2023,"401,48","81,32"
23/08/2023,"400,37","82,48"
24/08/2023,"400,5","82,19"
25/08/2023,"407,22","83,58"
28/08/2023,"405,17","83,08"
29/08/2023,"405,53","83,55"
30/08/2023,"402,39","82,71"
31/08/2023,"403,53","81,52"
01/09/2023,"407,3","82,48"
04/09/2023,"409,29","82,95"
05/09/2023,"408,36",82
06/09/2023,"405,33","81,28"
08/09/2023,"413,03","82,85"
11/09/2023,"410,31","83,13"
12/09/2023,"407,36","82,23"
13/09/2023,"405,73","82,53"
14/09/2023,"402,81","82,63"
15/09/2023,"398,54","81,84"
18/09/2023,"401,16","82,66"
19/09/2023,"394,47","80,92"
20/09/2023,"394,2","80,94"
21/09/2023,"393,82","79,87"
22/09/2023,"393,13","79,74"
25/09/2023,"393,05","79,07"
26/09/2023,"394,1","78,98"
27/09/2023,"396,65","78,51"
28/09/2023,"401,06","79,62"
29/09/2023,"406,3","80,79"
02/10/2023,"405,4","80,01"
03/10/2023,"403,15","78,2"
04/10/2023,"401,78",78
05/10/2023,"412,39","79,71"
06/10/2023,"409,54","79,37"
09/10/2023,"407,73","79,4"
10/10/2023,"406,27","80,24"
11/10/2023,"404,38","80,04"
13/10/2023,"408,13","80,15"
16/10/2023,"407,15","80,77"
17/10/2023,"403,99","80,27"
18/10/2023,"405,32","80,17"
19/10/2023,"402,53","79,72"
20/10/2023,"401,18","79,68"
23/10/2023,"396,39","78,95"
24/10/2023,"398,54","79,75"
25/10/2023,"394,76","78,95"
26/10/2023,"391,17","78,34"
27/10/2023,"395,72","78,91"
30/10/2023,"400,56","79,44"
31/10/2023,"400,74","79,59"
01/11/2023,"401,28","80,64"
03/11/2023,"398,22","81,29"
06/11/2023,"398,9","81,56"
07/11/2023,"389,78","80,05"
08/11/2023,"386,47","78,79"
09/11/2023,"386,49","78,41"
10/11/2023,"385,3","78,46"
13/11/2023,"385,71","78,59"
14/11/2023,"383,12","78,75"
16/11/2023,"385,66","79,22"
17/11/2023,"387,68","79,04"
20/11/2023,"384,65","79,28"
21/11/2023,"387,53","79,07"
22/11/2023,"392,93","80,19"
23/11/2023,"389,64","79,41"
24/11/2023,386,"78,82"
27/11/2023,"390,29","79,68"
28/11/2023,"381,32","78,27"
29/11/2023,"384,48","78,64"
30/11/2023,"385,25","78,29"
01/12/2023,"387,73","79,53"
04/12/2023,"385,21","77,84"
05/12/2023,"384,32","77,97"
06/12/2023,"391,13","79,74"
07/12/2023,"386,63","78,73"
08/12/2023,"391,79","79,55"
11/12/2023,"383,18","77,64"
12/12/2023,"386,73","77,89"
13/12/2023,"386,57","78,43"
14/12/2023,"391,56","79,81"
15/12/2023,"393,53","79,6"
18/12/2023,"397,12","80,9"
19/12/2023,"402,65","82,83"
20/12/2023,"402,12","82,05"
21/12/2023,"401,28","82,11"
22/12/2023,"401,28","82,55"
26/12/2023,"401,31","83,16"
27/12/2023,"399,03","82,56"
28/12/2023,"399,06","82,25"
02/01/2024,"399,03","81,24"
03/01/2024,"399,39","81,33"
04/01/2024,402,"81,82"
05/01/2024,"399,29","81,96"
08/01/2024,"389,26","79,9"
09/01/2024,"391,07","79,79"
10/01/2024,"393,73","80,45"
11/01/2024,"393,73","80,45"
12/01/2024,"393,72","81,11"
15/01/2024,"400,07","82,23"
16/01/2024,"398,91","80,93"
17/01/2024,"397,18","80,58"
18/01/2024,"399,42","80,95"
19/01/2024,"397,7","80,69"
22/01/2024,"398,49","79,86"
23/01/2024,"397,48","80,2"
24/01/2024,"395,96","80,27"
25/01/2024,"397,17","80,71"
26/01/2024,"396,89","80,8"
29/01/2024,"392,91","79,36"
30/01/2024,"393,49","79,59"
31/01/2024,"397,67","80,39"
01/02/2024,"393,76","80,11"
02/02/2024,"400,71","80,67"
05/02/2024,"401,02","80,51"
06/02/2024,"398,61","80,35"
07/02/2024,"401,54","80,84"
08/02/2024,"397,21","79,59"
09/02/2024,"399,41","80,56"
14/02/2024,"399,6","80,4"
15/02/2024,"406,49","81,81"
16/02/2024,"415,02","83,57"
19/02/2024,"423,06","85,26"
20/02/2024,431,"87,42"
21/02/2024,"426,59","86,35"
22/02/2024,"420,06","84,86"
23/02/2024,"420,87","84,38"
26/02/2024,"423,13","85,02"
27/02/2024,"430,79","87,29"
28/02/2024,"435,3","87,57"
29/02/2024,"435,42","87,56"
01/03/2024,"432,3","87,28"
04/03/2024,"432,24","87,37"
05/03/2024,"426,08","86,01"
06/03/2024,"425,38","86,02"
